combo,mean_f1,std_f1
"('B11', 'B3', 'B7', 'B8')",0.5495359823854229,0.0006441690863906132
"('B10', 'B5', 'B2', 'B1')",0.5486142449369596,0.003234025288712098
"('B4', 'B1', 'B8', 'B9')",0.5486012254001283,0.0034972447900427895
"('B10', 'B1', 'B7', 'B8')",0.5479473518848591,0.004292780510654627
"('B4', 'B3', 'B7')",0.5469634745778877,0.0044695117996947946
"('B10', 'B6', 'B8', 'B9')",0.5467033472456274,0.0032108021323790994
"('B11', 'B1', 'B6', 'B7')",0.5459717521861543,0.0056259371169304784
"('B11', 'B5', 'B7')",0.5458703263577438,0.002071219911006358
"('B10', 'B3', 'B9')",0.5458677356926801,0.0021139321949711696
"('B10', 'B11', 'B7')",0.545827184325601,0.0021705432452028446
"('B11', 'B4', 'B3', 'B1')",0.5455375380374814,0.0007725036325523303
"('B11', 'B5', 'B4', 'B3')",0.5452138885065687,0.0005210694769826662
"('B10', 'B4', 'B2', 'B1')",0.5438588790832708,0.00161594406584772
"('B10', 'B5', 'B8')",0.5436503140108527,0.0013057837437338029
"('B2', 'B1', 'B6', 'B7')",0.5435460844051305,0.002721082229168048
"('B10', 'B5', 'B3', 'B1')",0.5435148910944257,0.003995645570336693
"('B4', 'B7', 'B8', 'B9')",0.5430840636697528,0.001188144911026001
"('B10', 'B1', 'B8', 'B9')",0.5429545866936972,0.004550100690864971
"('B10', 'B4', 'B6')",0.5422098824768528,0.0027904404893888926
"('B3', 'B2', 'B1', 'B7', 'B8')",0.5421392331634739,0.0034762842830327436
"('B10', 'B6', 'B7', 'B8')",0.5418671955471809,0.0019403819822818972
"('B11', 'B5', 'B4', 'B2')",0.5415692688568248,0.0016358097734506907
"('B5', 'B4', 'B6')",0.5413008471715607,0.00510319356968579
"('B10', 'B2', 'B7')",0.5412871130930755,0.0024779615586637696
"('B11', 'B2', 'B8', 'B9')",0.5412464823632986,0.001487414111397552
"('B10', 'B3', 'B8')",0.5409055287478125,0.0025337454026103244
"('B10', 'B11', 'B6')",0.540773081381765,0.0018277865369688384
"('B11', 'B5', 'B9')",0.540445831366347,0.000968179274060144
"('B3', 'B2', 'B1', 'B8', 'B9')",0.5403962407608213,0.0005232881371239448
"('B11', 'B2', 'B7', 'B8')",0.54011616420085,0.00226395667261922
"('B3', 'B2', 'B6', 'B9')",0.5400599387150246,0.0008617361880132277
"('B5', 'B3', 'B7', 'B8')",0.5400362626155937,0.004801959726626999
"('B3', 'B2', 'B7', 'B9')",0.5396263799001059,0.0016708941493528014
"('B3', 'B2', 'B6', 'B7', 'B8')",0.53943923672021,0.0015023128373415067
"('B5', 'B6', 'B9')",0.5389099247522298,0.0038240898655232418
"('B10', 'B11', 'B9')",0.5387312333753513,0.0037418171590428775
"('B5', 'B3', 'B8', 'B9')",0.5381682124090293,0.0028503031193331876
"('B5', 'B6', 'B7', 'B8')",0.5372101636866148,0.004026916146575658
"('B3', 'B1', 'B6', 'B7')",0.5367517587210358,0.001124707930716356
"('B5', 'B7', 'B8', 'B9')",0.5367339553827007,0.004066017934605284
"('B10', 'B2', 'B9')",0.5367316936355943,0.001268415135150771
"('B2', 'B1', 'B6', 'B8')",0.5354190179406673,0.001051894392510125
"('B11', 'B1', 'B6', 'B8')",0.5349858319069279,0.0034048777260710806
"('B3', 'B1', 'B6', 'B8')",0.5338468110571974,0.0012129903150333297
"('B10', 'B7', 'B8', 'B9')",0.5336751209508872,0.0023551328593828646
"('B10', 'B11', 'B8')",0.5335439863748892,0.002325466755022763
"('B11', 'B5', 'B8')",0.5333435218383336,0.0009644909414454498
"('B10', 'B4', 'B3', 'B2')",0.5330339291440781,0.002449199540656985
"('B10', 'B2', 'B8')",0.5326495659186423,0.0011543230701347171
"('B4', 'B2', 'B9')",0.532622542101541,0.003029235294911437
"('B4', 'B2', 'B7')",0.5324831028413127,0.003939558100635752
"('B11', 'B7', 'B8', 'B9')",0.5319055275248703,0.002054699954208444
"('B4', 'B2', 'B8')",0.5312908847872614,0.003285702742696172
"('B5', 'B1', 'B7', 'B8')",0.5311631349697392,0.005189916640484737
"('B11', 'B4', 'B2', 'B1')",0.5308995664946415,0.00014170522020591936
"('B5', 'B1', 'B8', 'B9')",0.5307625369319247,0.005557563564184911
"('B11', 'B6', 'B8', 'B9')",0.5306831105242287,0.0023214017087595895
"('B10', 'B1', 'B7')",0.5305953974148624,0.004685910287188507
"('B3', 'B6', 'B8', 'B9')",0.5303223857893986,0.001562300988513791
"('B10', 'B11', 'B4')",0.5301292894021811,0.003935607482695503
"('B10', 'B3', 'B2', 'B1')",0.52987237098333,0.002567621394258315
"('B5', 'B4', 'B7')",0.5295535406755113,0.005150836516597836
"('B5', 'B4', 'B9')",0.5290224485476915,0.0022032977689821374
"('B10', 'B3', 'B6')",0.5288126209968894,0.004889925726393213
"('B5', 'B2', 'B8', 'B9')",0.5281149710087955,0.001503865853608109
"('B3', 'B7', 'B8', 'B9')",0.5281021944076664,0.002237284177357589
"('B10', 'B6', 'B9')",0.5280083427255338,0.00344009339386159
"('B5', 'B4', 'B3', 'B1')",0.5270909591349993,0.0036430101407586056
"('B4', 'B6', 'B7')",0.527043848435465,0.004044177862859817
"('B4', 'B1', 'B8')",0.526847471329211,0.0032992905929717206
"('B4', 'B1', 'B7')",0.526553785393116,0.005305860696450019
"('B4', 'B1', 'B9')",0.5264293451096657,0.0035864597516591327
"('B11', 'B5', 'B2', 'B1')",0.5263525396736898,0.0032410597095287553
"('B2', 'B6', 'B8', 'B9')",0.5261364100558903,0.0012053908104819626
"('B10', 'B11', 'B5')",0.5260178141668299,0.0019713548749770477
"('B11', 'B6', 'B7', 'B8')",0.5256057460053305,0.0019191825545243012
"('B11', 'B5', 'B3', 'B1')",0.5255236940354017,0.0018296106008928374
"('B6', 'B7', 'B8', 'B9')",0.525016685319128,0.0017801905429974901
"('B4', 'B6', 'B8')",0.5247914686562486,0.004699096429932456
"('B5', 'B4', 'B8')",0.5245165327342112,0.0029457693576756304
"('B10', 'B6', 'B7')",0.5239290983548774,0.0014722610629048013
"('B10', 'B1', 'B9')",0.5235901888985319,0.004087406337624755
"('B3', 'B2', 'B1', 'B9')",0.5232776152660569,0.0016090356388704504
"('B5', 'B2', 'B7', 'B8')",0.5229158579674786,0.0006848942918784269
"('B11', 'B3', 'B7')",0.5225558162163734,0.0008845992383752302
"('B4', 'B1', 'B6')",0.5223856025498462,0.0036437695773137153
"('B10', 'B2', 'B6')",0.5217029156855792,0.0027060969291562587
"('B3', 'B2', 'B1', 'B7')",0.5216672863924982,0.000862546686073559
"('B10', 'B1', 'B6')",0.5211938857368613,0.004026835533811757
"('B4', 'B7', 'B9')",0.5211582979539886,0.0020274399473445425
"('B10', 'B5', 'B3', 'B2')",0.5208475938449434,0.0008496906434775874
"('B3', 'B2', 'B1', 'B8')",0.5207517256310706,0.001457515478149048
"('B11', 'B3', 'B9')",0.5200296168794699,0.0020006581531409376
"('B3', 'B2', 'B1', 'B6')",0.518477569126211,0.0027180061641255684
"('B5', 'B7', 'B9')",0.5180388055061299,0.0029636182538026706
"('B10', 'B7', 'B9')",0.5179944391277451,0.0034294350058482075
"('B11', 'B3', 'B8')",0.5176868050769943,0.0017137335388753624
"('B11', 'B1', 'B8', 'B9')",0.5164809071170078,0.004173132361677491
"('B5', 'B3', 'B6')",0.5163056209945239,0.006118680224775575
"('B11', 'B1', 'B7', 'B8')",0.5160902959798342,0.0027975116608072582
"('B11', 'B7', 'B9')",0.5158977824536086,0.0028484047670916056
"('B5', 'B4', 'B2', 'B1')",0.5155167820245007,0.0011467512586264585
"('B5', 'B3', 'B7')",0.515073681291181,0.004262321860642561
"('B3', 'B6', 'B7', 'B8')",0.5145946099610709,0.0029552220081214314
"('B10', 'B1', 'B8')",0.5143012156937815,0.003276052398674512
"('B11', 'B3', 'B6')",0.5137901318464012,0.0005147002084112265
"('B10', 'B5', 'B4')",0.5134953097444657,0.004435474180289352
"('B3', 'B2', 'B6', 'B7')",0.5133028216756527,0.0012274293800290906
"('B2', 'B7', 'B8', 'B9')",0.5132608273628181,0.0007888152950471897
"('B11', 'B6', 'B9')",0.5131842398301069,0.0018164747971740956
"('B2', 'B6', 'B7', 'B8')",0.5130095324316236,0.0015913316703646022
"('B6', 'B7', 'B9')",0.5129168189341045,0.002875831387577956
"('B4', 'B2', 'B6')",0.5124181502585657,0.006262061203657532
"('B1', 'B7', 'B8', 'B9')",0.5123378745863129,0.0018556208773730755
"('B11', 'B2', 'B7')",0.5121867833302259,0.00308145369051572
"('B10', 'B11', 'B3')",0.5120826934403834,0.000623005567547182
"('B5', 'B6', 'B7')",0.5119268060250718,0.0062865722066782394
"('B5', 'B3', 'B9')",0.5118340955221637,0.0018394867172943172
"('B3', 'B2', 'B6', 'B8')",0.5115389969457392,0.0014407729002215387
"('B11', 'B2', 'B9')",0.5111849932165079,0.00034202107636502723
"('B3', 'B6', 'B9')",0.5108229556666143,0.0038538598430016614
"('B11', 'B4', 'B3', 'B2')",0.5099314356625418,0.0014987190009462437
"('B11', 'B2', 'B6')",0.5095011259758534,0.0006457040703125885
"('B5', 'B1', 'B7')",0.509402238374809,0.003058214619606095
"('B5', 'B1', 'B9')",0.5082871323177597,0.0028698286203019726
"('B5', 'B1', 'B6')",0.5082674027574776,0.005499180224808025
"('B5', 'B3', 'B8')",0.5080094447819647,0.0013916850755648692
"('B11', 'B2', 'B8')",0.5066193513080679,0.002119322443871744
"('B5', 'B6', 'B8')",0.5065916848828605,0.004785960586900242
"('B3', 'B1', 'B7', 'B8')",0.5057591923199669,0.003920562074999844
"('B3', 'B7', 'B9')",0.5057589887180874,0.003726838321040342
"('B2', 'B1', 'B7', 'B8')",0.5057541049552595,0.0015061981991200115
"('B10', 'B4', 'B1')",0.5055650533962982,0.0014863165120621114
"('B1', 'B6', 'B7', 'B8')",0.5048177360481326,0.0030623543616947854
"('B1', 'B6', 'B8', 'B9')",0.5047900936319306,0.004937918963178259
"('B3', 'B1', 'B8', 'B9')",0.5043385379933779,0.002180848494087332
"('B2', 'B6', 'B9')",0.503881182932124,0.00036583240883956346
"('B5', 'B2', 'B6')",0.5038239725713556,0.004881563321828065
"('B10', 'B6', 'B8')",0.5011846716161331,0.0024010294281215905
"('B11', 'B6', 'B7')",0.5002590784194622,0.002143301334093189
"('B5', 'B4', 'B3', 'B2')",0.4999244396011941,0.001905752661326532
"('B5', 'B1', 'B8')",0.49976953284451425,0.003929315251829771
"('B2', 'B1', 'B8', 'B9')",0.49970520091505727,0.0008991431495815426
"('B11', 'B5', 'B3', 'B2')",0.49933816627995736,0.003275479768580853
"('B10', 'B11', 'B2')",0.49781754109034604,0.0032660166870542824
"('B4', 'B3', 'B2', 'B1')",0.4957928050460135,0.0021466543116380092
"('B11', 'B3', 'B2', 'B1')",0.49508144045112434,0.0016975584385638845
"('B10', 'B4', 'B3')",0.4948833585832915,0.0015848895102752757
"('B1', 'B7', 'B9')",0.49398269674905565,0.002493654497729098
"('B5', 'B2', 'B9')",0.493599920316369,0.0028569212222581725
"('B2', 'B7', 'B9')",0.49237799261075393,0.002562743766952375
"('B5', 'B2', 'B7')",0.4921683694043208,0.003163849688518326
"('B11', 'B1', 'B6')",0.49077097618442006,0.0025976297962875144
"('B5', 'B3', 'B2', 'B1')",0.4901131893889006,0.003752734929056351
"('B5', 'B2', 'B8')",0.4897846558403334,0.0004160893946011029
"('B11', 'B1', 'B7')",0.4868938291701775,0.003964275562281764
"('B11', 'B4', 'B1')",0.48613751608799044,0.0032031365079816083
"('B10', 'B5', 'B1')",0.48613058984102286,0.0038301080318587774
"('B11', 'B1', 'B9')",0.48535645297920776,0.0024881290617951124
"('B1', 'B6', 'B9')",0.48500014929625257,0.002995178436447779
"('B3', 'B2', 'B7', 'B8')",0.4847020280795558,0.0020161499814933532
"('B3', 'B6', 'B7')",0.48278654080787525,0.002353404586520536
"('B11', 'B5', 'B4')",0.48222757413657935,0.0007184367163447103
"('B3', 'B2', 'B8', 'B9')",0.4812927928668003,0.0023502866221246227
"('B11', 'B6', 'B8')",0.48123351511870904,0.002193880241667435
"('B10', 'B11', 'B1')",0.4810366768092333,0.001365257648866376
"('B1', 'B6', 'B7')",0.48015665194605256,0.002430102429968591
"('B11', 'B1', 'B8')",0.4799086241868907,0.004946489739729632
"('B2', 'B6', 'B7')",0.47800332372132753,0.0022761580761324076
"('B10', 'B3', 'B1')",0.47784549513496116,0.002471600026739893
"('B10', 'B5', 'B3')",0.4770017345801795,0.0009919530665209247
"('B4', 'B7', 'B8')",0.4761115992484486,0.0006199399619095912
"('B4', 'B8', 'B9')",0.47601085525617687,0.00047481521014622026
"('B2', 'B1', 'B9')",0.47553810570708893,0.0016697538528889825
"('B10', 'B2', 'B1')",0.4750511762313359,0.0031450018512135945
"('B3', 'B6', 'B8')",0.4744558246468226,0.0028883369707943794
"('B2', 'B1', 'B7')",0.47333671696054364,0.0018145474949430773
"('B3', 'B1', 'B7')",0.4730535206889137,0.0023767469943832297
"('B2', 'B6', 'B8')",0.47284313001905054,0.001432667305916935
"('B3', 'B1', 'B9')",0.47279783420211524,0.0026943691239405825
"('B2', 'B1', 'B6')",0.47107215357083,0.0023135981328442066
"('B5', 'B4', 'B1')",0.47103121327482045,0.000944913782358249
"('B10', 'B8', 'B9')",0.4705741447738266,0.002174385834749408
"('B3', 'B1', 'B8')",0.47010681600003706,0.0024420590689997997
"('B2', 'B1', 'B8')",0.46979987040954274,0.004608142553360335
"('B3', 'B1', 'B6')",0.469648862053708,0.0029668758997172156
"('B10', 'B7', 'B8')",0.4693817758766641,0.0015683076952751522
"('B10', 'B4', 'B2')",0.46575076719046904,0.0004145384761024015
"('B10', 'B5', 'B2')",0.46336704568618176,0.0017237695176076995
"('B5', 'B7', 'B8')",0.4626674663902996,0.0026759763586525044
"('B5', 'B8', 'B9')",0.4622857136099656,0.0029042651244385103
"('B11', 'B5', 'B1')",0.4622631240010178,0.0005914959143528949
"('B11', 'B4', 'B3')",0.46149364806632837,0.002328667881947311
"('B11', 'B8', 'B9')",0.45922097653480387,0.00031108966031583106
"('B1', 'B6', 'B8')",0.4561555056088808,0.0029900281203133865
"('B4', 'B3', 'B1')",0.45509951822171857,0.002100610584345355
"('B11', 'B7', 'B8')",0.4550631375996717,0.0022466963952777206
"('B11', 'B4', 'B2')",0.45436149443783586,0.003809614367170847
"('B5', 'B4', 'B3')",0.45289630876180786,0.0004031697144893461
"('B11', 'B5', 'B3')",0.4528087568718619,0.0018782051715633954
"('B3', 'B2', 'B9')",0.4506148099773483,0.0020443812389014785
"('B5', 'B4', 'B2')",0.44976620629920766,0.0009165978374079509
"('B11', 'B2', 'B1')",0.4480810500668448,0.002089667940794259
"('B3', 'B2', 'B7')",0.4480066609907783,0.0009580242651852232
"('B11', 'B3', 'B1')",0.44782073986240795,0.00028551271402714196
"('B6', 'B7', 'B8')",0.44710721222251,0.0016763369280374037
"('B3', 'B2', 'B8')",0.446558445970501,0.002336710228258894
"('B3', 'B2', 'B6')",0.4453505595951277,0.0027206129569299193
"('B11', 'B5', 'B2')",0.44346143007861477,0.0017180470248470744
"('B3', 'B7', 'B8')",0.44301409967100924,0.0021944416398449883
"('B3', 'B8', 'B9')",0.44001257599219273,0.0007888981758164612
"('B10', 'B3', 'B2')",0.43869606394538097,0.0007949131359512188
"('B5', 'B6')",0.435582004444522,0.003212745052735391
"('B10', 'B7')",0.4337479983763593,0.0013515614126459704
"('B5', 'B3', 'B1')",0.4311931337274084,0.0037974499330643945
"('B2', 'B7', 'B8')",0.4305134781672613,0.0011987646577703997
"('B10', 'B9')",0.42917093430090936,0.0016915842992038341
"('B2', 'B8', 'B9')",0.42893560616988063,0.0014400175347264587
"('B5', 'B2', 'B1')",0.4281436559239283,0.0028300933725598806
"('B4', 'B8')",0.4267046251788204,0.0010115029578284692
"('B5', 'B9')",0.42560644276709647,0.0015717087327395706
"('B4', 'B9')",0.42517167047960686,0.0028625919135468582
"('B5', 'B7')",0.42513526262149665,0.002109889455659778
"('B4', 'B7')",0.42338731036423777,0.0011528452963361867
"('B10', 'B6')",0.4204870709256783,0.0032434519808670686
"('B4', 'B2', 'B1')",0.42007734298768895,0.0009344555473358434
"('B4', 'B3', 'B2')",0.4197002741210066,0.003812079860950137
"('B1', 'B7', 'B8')",0.4187780061297985,0.0014670401487521141
"('B10', 'B8')",0.4168064419116461,0.0019392160327146313
"('B11', 'B6')",0.4157852508259155,0.0016986019886833532
"('B4', 'B6')",0.4154015614101636,0.00048213580386054184
"('B5', 'B8')",0.41452130290584005,0.002154097408181244
"('B5', 'B3', 'B2')",0.41412850811320046,0.0014964114638982516
"('B6', 'B7')",0.41355098823500347,0.0006639924489877948
"('B11', 'B7')",0.4126796559731762,0.0025062942449623105
"('B1', 'B8', 'B9')",0.41200624550119597,0.002535347222773181
"('B10', 'B5')",0.4103254203892335,0.00049229070576209
"('B11', 'B9')",0.40946277527508196,0.00027628631629818777
"('B6', 'B8', 'B9')",0.4084248484538823,0.0018922115885375548
"('B11', 'B3', 'B2')",0.40831585333151105,0.002714932933005396
"('B10', 'B11')",0.40479092279885887,0.00045354354943397926
"('B3', 'B2', 'B1')",0.40383212884738345,0.002805068035381891
"('B11', 'B8')",0.4005677648823837,0.0020027485434839683
"('B10', 'B3')",0.3949467666367808,0.0027896395464050627
"('B3', 'B6')",0.39328401154899467,0.002078997776128075
"('B3', 'B9')",0.3931714024561426,0.002712868768601503
"('B3', 'B8')",0.3924701084517676,0.001717977939206437
"('B3', 'B7')",0.39147770029204976,0.0022552520620644795
"('B10', 'B1')",0.38956044265957507,0.0014903047985530896
"('B2', 'B6')",0.3875442232625219,0.0017626985524784658
"('B2', 'B9')",0.3869819357545364,0.0019184439224964505
"('B1', 'B6')",0.38652221155926486,0.0030252113666417576
"('B11', 'B5')",0.3845643997207384,0.0005069322959844075
"('B10', 'B4')",0.3820781801593413,0.0001247931892362021
"('B2', 'B8')",0.381929061044236,0.0011909228174589372
"('B2', 'B7')",0.3814186533561081,0.004180580428806584
"('B10', 'B2')",0.3745922825260673,0.0015208083345638352
"('B1', 'B7')",0.37360220289786605,0.0012982572910160857
"('B1', 'B9')",0.3727970638036749,0.0027341444019414896
"('B7', 'B8', 'B9')",0.37229600320073836,0.001740003485715563
"('B11', 'B4')",0.36624537146937436,0.0025897086733625767
"('B5', 'B1')",0.3630844746396331,0.0017472033624024792
"('B1', 'B8')",0.36275450629142547,0.0011479401327262554
"('B11', 'B3')",0.3604694594770886,0.003939579371134624
"('B4', 'B1')",0.3603044985173198,0.001493289656878524
"('B5', 'B4')",0.3598526276152451,0.002201407298804895
"('B6', 'B9')",0.35840762083605754,0.0017307830778173308
"('B4', 'B3')",0.358101275590452,0.0006066238204276334
"('B11', 'B1')",0.3538999979048671,0.004212823804662318
"('B7', 'B9')",0.3526199949471849,0.00022906699783903099
"('B6', 'B8')",0.3500695762433963,0.002153728052699328
"('B11', 'B2')",0.349896237749419,0.0018229910568745714
"('B5', 'B3')",0.34873916821678547,0.001849693434335715
"('B4', 'B2')",0.34859821742607044,0.002414756945794122
"('B5', 'B2')",0.3387776066525309,0.0013298438290734146
"('B3', 'B1')",0.3324103089926066,0.0016766594922075055
"('B2', 'B1')",0.3301424619358287,0.0024933452545366805
"('B3', 'B2')",0.3158095658888381,0.0010366625961806734
"('B7', 'B8')",0.24648034982283573,0.0011677525805503396
"('B8', 'B9')",0.2442120904186368,0.0035469361973624433
